30.04.09;497,46
01.05.09;512,63
04.05.09;527,71
05.05.09;520,76
06.05.09;539,56
07.05.09;534,07
08.05.09;556,22
11.05.09;539,74
12.05.09;545,73
13.05.09;529,78
14.05.09;531,38
15.05.09;520,22
18.05.09;536,38
19.05.09;538,26
20.05.09;538,31
21.05.09;523,34
22.05.09;524,54
26.05.09;535,6
27.05.09;528,44
28.05.09;544,35
29.05.09;550,58
01.06.09;572,21
02.06.09;572,45
03.06.09;553,35
04.06.09;564,46
05.06.09;560,69
08.06.09;560,86
09.06.09;565,61
10.06.09;569,71
11.06.09;579,83
12.06.09;574,25
15.06.09;561,02
16.06.09;549,97
17.06.09;542,29
18.06.09;541,4
19.06.09;536,74
22.06.09;512,02
23.06.09;515,9
24.06.09;516,03
25.06.09;527,51
26.06.09;522,33
29.06.09;529,31
30.06.09;525,25
01.07.09;526,42
02.07.09;507,57
06.07.09;501,71
07.07.09;489,38
08.07.09;488,78
09.07.09;494,04
10.07.09;488,44
13.07.09;496,29
14.07.09;502,42
15.07.09;519,96
16.07.09;525,06
17.07.09;527,02
20.07.09;535,67
21.07.09;541,46
22.07.09;535,91
23.07.09;551,43
24.07.09;556,7
27.07.09;558,48
28.07.09;549,84
29.07.09;538,85
30.07.09;544,77
31.07.09;548,37
03.08.09;560,82
04.08.09;559,65
05.08.09;553,84
06.08.09;549,63
07.08.09;549,24
10.08.09;550,67
11.08.09;542,53
12.08.09;549,53
13.08.09;553,57
14.08.09;545,95
17.08.09;529,85
18.08.09;534,55
19.08.09;544,71
20.08.09;549,55
21.08.09;564,28
24.08.09;571,66
25.08.09;563,91
26.08.09;566,96
27.08.09;564,83
28.08.09;562,8
31.08.09;552,68
01.09.09;543,95
02.09.09;541,29
03.09.09;543,51
04.09.09;551,78
08.09.09;566,14
09.09.09;566,83
10.09.09;575,31
11.09.09;575,55
14.09.09;578,66
15.09.09;582,77
16.09.09;595,9
17.09.09;592,2
18.09.09;591,92
21.09.09;586,57
22.09.09;594,7
23.09.09;583,36
24.09.09;575,56
25.09.09;574,98
28.09.09;584,79
29.09.09;581,5
30.09.09;578,44
01.10.09;562,41
02.10.09;558,66
05.10.09;570,98
06.10.09;583,16
07.10.09;586,77
08.10.09;600,05
09.10.09;600,81
12.10.09;608,23
13.10.09;608,38
14.10.09;619,49
15.10.09;631,63
16.10.09;631,33
19.10.09;639,11
20.10.09;633,68
21.10.09;632,23
22.10.09;637,05
23.10.09;624,24
26.10.09;615,11
27.10.09;621,64
28.10.09;604,09
29.10.09;618,81
30.10.09;597,21
02.11.09;599,99
03.11.09;606,6
04.11.09;605,81
05.11.09;615,58
06.11.09;614,35
09.11.09;624,88
10.11.09;625,23
11.11.09;625,56
12.11.09;612,81
13.11.09;616,98
16.11.09;632,91
17.11.09;632,68
18.11.09;630,96
19.11.09;617,91
20.11.09;612,44
23.11.09;622,17
24.11.09;624,82
25.11.09;630,93
27.11.09;615,7
30.11.09;616,44
01.12.09;625,37
02.12.09;620,64
03.12.09;611,77
04.12.09;606,86
07.12.09;605,03
08.12.09;594,65
09.12.09;595,47
10.12.09;600,69
11.12.09;601,28
14.12.09;602,31
15.12.09;602,82
16.12.09;605,66
17.12.09;601,42
18.12.09;603,07
21.12.09;609,53
22.12.09;612,25
23.12.09;615,16
24.12.09;618,13
28.12.09;619,88
29.12.09;615,73
30.12.09;616,03
31.12.09;610,74
04.01.10;627,98
05.01.10;632,97
06.01.10;639,51
07.01.10;638,08
08.01.10;641,31
11.01.10;642,04
12.01.10;633,16
13.01.10;635,68
14.01.10;636,76
15.01.10;631,83
19.01.10;637,22
20.01.10;626,19
21.01.10;613,7
22.01.10;600,28
25.01.10;603,99
26.01.10;601,08
27.01.10;597,6
28.01.10;591,58
29.01.10;583,27
01.02.10;600,48
02.02.10;608,97
03.02.10;604,36
04.02.10;580,82
05.02.10;580,15
08.02.10;575,98
09.02.10;587,48
10.02.10;584,57
11.02.10;593,83
12.02.10;591,51
16.02.10;607,25
17.02.10;605,14
18.02.10;608,59
19.02.10;609,58
22.02.10;601,56
23.02.10;592,52
24.02.10;597,09
25.02.10;596,01
26.02.10;596,98
01.03.10;602,67
02.03.10;607,42
03.03.10;608,57
04.03.10;606,27
05.03.10;617,24
08.03.10;616,42
09.03.10;616,81
10.03.10;620,78
11.03.10;620,74
12.03.10;620,34
15.03.10;614,42
16.03.10;619,68
17.03.10;626,5
18.03.10;619,22
19.03.10;613,38
22.03.10;611,45
23.03.10;613,48
24.03.10;609,44
25.03.10;600,4
26.03.10;601,49
29.03.10;612,1
30.03.10;612,14
31.03.10;614,54
01.04.10;624,58
05.04.10;634,85
06.04.10;634,94
07.04.10;628,59
08.04.10;632,39
09.04.10;639,4
12.04.10;641,31
13.04.10;638,33
14.04.10;644,37
15.04.10;644,3
16.04.10;634,46
19.04.10;635,6
20.04.10;647,81
21.04.10;646,74
22.04.10;646,29
23.04.10;661,12
26.04.10;659,69
27.04.10;641,34
28.04.10;648,25
29.04.10;649,02
30.04.10;641,86
03.05.10;647,93
04.05.10;631,07
05.05.10;621,76
06.05.10;600,63
07.05.10;591,47
10.05.10;614,84
11.05.10;611,1
12.05.10;618,97
13.05.10;614,19
14.05.10;602,11
17.05.10;597,28
18.05.10;592,91
19.05.10;587,01
20.05.10;561,44
21.05.10;571,05
24.05.10;558,66
25.05.10;558,3
26.05.10;556,84
27.05.10;580,25
28.05.10;568,79
01.06.10;544,63
02.06.10;567,95
03.06.10;574,12
04.06.10;554,31
07.06.10;549,95
08.06.10;560,46
09.06.10;553,36
10.06.10;580,53
11.06.10;583,09
14.06.10;580,17
15.06.10;595,88
16.06.10;595
17.06.10;595,29
18.06.10;598,98
21.06.10;597,57
22.06.10;581,42
23.06.10;575,81
24.06.10;563,96
25.06.10;563,66
28.06.10;556,43
29.06.10;539,48
30.06.10;536,2
01.07.10;533,99
02.07.10;532,93
06.07.10;538,59
07.07.10;556,01
08.07.10;563,28
09.07.10;565,75
12.07.10;564,98
13.07.10;571,8
14.07.10;570,35
15.07.10;570,56
16.07.10;555,47
19.07.10;560,88
20.07.10;571,6
21.07.10;563,87
22.07.10;576,25
23.07.10;577,81
26.07.10;583,94
27.07.10;581,79
28.07.10;580,98
29.07.10;580,99
30.07.10;579,51
02.08.10;600,14
03.08.10;601,29
04.08.10;604,41
05.08.10;604,95
06.08.10;597,96
09.08.10;601,38
10.08.10;596,62
11.08.10;580,37
12.08.10;577,54
13.08.10;575,58
16.08.10;576,1
17.08.10;585,3
18.08.10;579,02
19.08.10;570,32
20.08.10;563,41
23.08.10;564,53
24.08.10;556,42
25.08.10;555
26.08.10;549,29
27.08.10;564,37
30.08.10;555,84
31.08.10;554,6
01.09.10;574,79
02.09.10;579,81
03.09.10;585,35
07.09.10;576,1
08.09.10;581,18
09.09.10;582,42
10.09.10;588,05
13.09.10;591,39
14.09.10;589,82
15.09.10;588,72
16.09.10;586,56
17.09.10;583,9
20.09.10;594,08
21.09.10;593,49
22.09.10;590,49
23.09.10;585,93
24.09.10;598,73
27.09.10;596,12
28.09.10;600,73
29.09.10;605,04
30.09.10;605,63
01.10.10;613,55
04.10.10;606,85
05.10.10;620,94
06.10.10;625,91
07.10.10;623,58
08.10.10;630,68
11.10.10;631,65
12.10.10;630,92
13.10.10;637,79
14.10.10;637,43
15.10.10;639,16
18.10.10;644,33
19.10.10;628,95
20.10.10;637,74
21.10.10;636,86
22.10.10;641,49
25.10.10;642,11
26.10.10;643,78
27.10.10;640,33
28.10.10;640,23
29.10.10;639,86
01.11.10;641,72
02.11.10;648,85
03.11.10;650,14
04.11.10;669,34
05.11.10;672,49
08.11.10;674,76
09.11.10;673,99
10.11.10;682,83
11.11.10;689,66
12.11.10;680,25
15.11.10;677,21
16.11.10;663,84
17.11.10;666,47
18.11.10;680,78
19.11.10;685,08
22.11.10;682,43
23.11.10;669,55
24.11.10;681,23
26.11.10;673,4
29.11.10;677,02
30.11.10;675,01
01.12.10;694,73
02.12.10;703,91
03.12.10;707,06
06.12.10;708,95
07.12.10;707,19
08.12.10;705,14
09.12.10;707,22
10.12.10;709,75
13.12.10;715,39
14.12.10;713,15
15.12.10;708,44
16.12.10;713,46
17.12.10;712,43
20.12.10;717,48
21.12.10;723,72
22.12.10;726,62
23.12.10;728,73
27.12.10;726,09
28.12.10;729,29
29.12.10;735,13
30.12.10;736
31.12.10;735,69
03.01.11;742,65
04.01.11;738,1
05.01.11;739,65
06.01.11;734,32
07.01.11;739,11
10.01.11;736,1
11.01.11;747,63
12.01.11;756,61
13.01.11;755,06
14.01.11;763,77
18.01.11;769,01
19.01.11;761,21
20.01.11;755,9
21.01.11;761,11
24.01.11;762,83
25.01.11;760,69
26.01.11;777,25
27.01.11;773,77
28.01.11;769,95
31.01.11;789,59
01.02.11;804,53
02.02.11;804,25
03.02.11;804,7
04.02.11;802,25
07.02.11;806,91
08.02.11;803,75
09.02.11;794,47
10.02.11;801,8
11.02.11;801,54
14.02.11;819,52
15.02.11;810,29
16.02.11;820,51
17.02.11;827,75
18.02.11;832,54
22.02.11;827,04
23.02.11;843,12
24.02.11;831,33
25.02.11;841,41
28.02.11;846,26
01.03.11;833,32
02.03.11;837,49
03.03.11;850,41
04.03.11;844,97
07.03.11;838,82
08.03.11;833,71
09.03.11;828,53
10.03.11;798,41
11.03.11;811,47
14.03.11;814,86
15.03.11;808,26
16.03.11;793,46
17.03.11;817,68
18.03.11;814,49
21.03.11;838,17
22.03.11;835,88
23.03.11;837,82
24.03.11;839,97
25.03.11;847,72
28.03.11;846,64
29.03.11;855,38
30.03.11;862,21
31.03.11;859,25
01.04.11;862,67
04.04.11;862,52
05.04.11;865,46
06.04.11;857,29
07.04.11;858,99
08.04.11;861,97
11.04.11;846,07
12.04.11;820,78
13.04.11;823,05
14.04.11;828,02
15.04.11;835,58
18.04.11;822,88
19.04.11;831,87
20.04.11;850,08
21.04.11;855,55
25.04.11;850,67
26.04.11;860,47
27.04.11;860,37
28.04.11;859,03
29.04.11;872,03
02.05.11;860,64
03.05.11;840,37
04.05.11;827,17
05.05.11;808,55
06.05.11;811,5
09.05.11;824,55
10.05.11;828,42
11.05.11;805,42
12.05.11;804,91
13.05.11;801,49
16.05.11;795,17
17.05.11;794,76
18.05.11;810,44
19.05.11;811,95
20.05.11;809,83
23.05.11;797,86
24.05.11;808,55
25.05.11;820,3
26.05.11;824,66
27.05.11;826,57
31.05.11;835,17
01.06.11;815,9
02.06.11;814,45
03.06.11;814,71
06.06.11;798,23
07.06.11;797,23
08.06.11;800,88
09.06.11;810,79
10.06.11;795,55
13.06.11;784,73
14.06.11;800,34
15.06.11;782,49
16.06.11;784,54
17.06.11;782,5
20.06.11;785,43
21.06.11;799,76
22.06.11;796,32
23.06.11;787,12
24.06.11;771,96
27.06.11;777,45
28.06.11;798,44
29.06.11;807,28
30.06.11;819,47
01.07.11;827,38
05.07.11;831,13
06.07.11;829,66
07.07.11;840,92
08.07.11;835,11
11.07.11;818,06
12.07.11;815,51
13.07.11;821,13
14.07.11;817,05
15.07.11;836,15
18.07.11;832,44
19.07.11;846,46
20.07.11;843,72
21.07.11;860,86
22.07.11;864,89
25.07.11;860,75
26.07.11;856,38
27.07.11;840,75
28.07.11;834,88
29.07.11;825,25
01.08.11;824,54
02.08.11;802,49
03.08.11;797,98
04.08.11;743,88
05.08.11;742,97
08.08.11;681,5
09.08.11;713,05
10.08.11;687,43
11.08.11;723,01
12.08.11;727,9
15.08.11;752,7
16.08.11;739,93
17.08.11;744,17
18.08.11;701,9
19.08.11;690,3
22.08.11;686,51
23.08.11;717,95
24.08.11;721,11
25.08.11;704,99
26.08.11;717,27
29.08.11;737,78
30.08.11;740,43
31.08.11;745,29
01.09.11;738,83
02.09.11;720,11
06.09.11;711,93
07.09.11;738,14
08.09.11;729,14
09.09.11;705,43
12.09.11;709,2
13.09.11;711
14.09.11;720,12
15.09.11;734,55
16.09.11;733,97
19.09.11;723,25
20.09.11;718,78
21.09.11;690,18
22.09.11;653,61
23.09.11;648,53
26.09.11;671,61
27.09.11;681,73
28.09.11;661,23
29.09.11;670,51
30.09.11;651,83
03.10.11;630,43
04.10.11;650,31
05.10.11;672,02
06.10.11;682,71
07.10.11;674,37
10.10.11;704,46
11.10.11;704,8
12.10.11;710,23
13.10.11;708,55
14.10.11;733,89
17.10.11;721,48
18.10.11;743,22
19.10.11;736,4
20.10.11;741,29
21.10.11;754,84
24.10.11;763,51
25.10.11;748,21
26.10.11;765,01
27.10.11;794,55
28.10.11;798,31
31.10.11;762,96
01.11.11;739,23
02.11.11;760,34
03.11.11;779,35
04.11.11;778,24
07.11.11;783,84
08.11.11;795,84
09.11.11;761,96
10.11.11;775,33
11.11.11;789,56
14.11.11;780,13
15.11.11;778,95
16.11.11;767,96
17.11.11;751,67
18.11.11;748,06
21.11.11;735,45
22.11.11;728,42
23.11.11;707,31
25.11.11;701,38
28.11.11;726,47
29.11.11;737,75
30.11.11;778,36
01.12.11;772,97
02.12.11;772,32
05.12.11;781,42
06.12.11;781,97
07.12.11;776,6
08.12.11;756,72
09.12.11;773,48
12.12.11;755,3
13.12.11;751,45
14.12.11;731,04
15.12.11;729,32
16.12.11;735,82
19.12.11;723,69
20.12.11;752,27
21.12.11;761
22.12.11;769,69
23.12.11;775,87
27.12.11;777,38
28.12.11;762,78
29.12.11;771,64
30.12.11;770,45
03.01.12;790,53
04.01.12;791,68
05.01.12;786,87
06.01.12;782,62
09.01.12;787,09
10.01.12;792,76
11.01.12;782,33
12.01.12;775,76
13.01.12;772,97
17.01.12;778,64
18.01.12;790,39
19.01.12;793,65
20.01.12;794,49
23.01.12;799,73
24.01.12;797,6
25.01.12;806
26.01.12;795,32
27.01.12;792,03
30.01.12;788,67
31.01.12;781,97
01.02.12;785,54
02.02.12;789,39
03.02.12;803,88
06.02.12;812,82
07.02.12;816,82
08.02.12;813,7
09.02.12;813,32
10.02.12;804,84
13.02.12;811,46
14.02.12;813,24
15.02.12;811,55
16.02.12;822,07
17.02.12;824,5
21.02.12;831,32
22.02.12;832,97
23.02.12;837,06
24.02.12;840,3
27.02.12;837,8
28.02.12;836,55
29.02.12;827,97
01.03.12;835,55
02.03.12;826,23
05.03.12;823,63
06.03.12;810,2
07.03.12;815,66
08.03.12;819,72
09.03.12;818,59
12.03.12;816,21
13.03.12;826,63
14.03.12;818,4
15.03.12;819,47
16.03.12;828,95
19.03.12;833,84
20.03.12;821,94
21.03.12;813,38
22.03.12;796,48
23.03.12;804,15
26.03.12;811,5
27.03.12;803,89
28.03.12;794,02
29.03.12;794,36
30.03.12;800,33
02.04.12;807,73
03.04.12;799,78
04.04.12;790,06
05.04.12;785,89
09.04.12;775,89
10.04.12;760,88
11.04.12;761,04
12.04.12;776,91
13.04.12;764,66
16.04.12;762,65
17.04.12;776,02
18.04.12;774,49
19.04.12;772,33
20.04.12;771,63
23.04.12;770,79
24.04.12;776,48
25.04.12;783,26
26.04.12;789,03
27.04.12;788,66
30.04.12;792,61
01.05.12;803,8
02.05.12;790,91
03.05.12;779,25
04.05.12;762,37
07.05.12;760,73
08.05.12;757,93
09.05.12;752,7
10.05.12;756,99
11.05.12;751,61
14.05.12;740,1
15.05.12;729,13
16.05.12;726,74
17.05.12;722,26
18.05.12;717,24
21.05.12;732,49
22.05.12;730,13
23.05.12;732,97
24.05.12;732,53
25.05.12;730,18
29.05.12;739,86
30.05.12;718,07
31.05.12;711,88
01.06.12;696,84
04.06.12;696,63
05.06.12;700,84
06.06.12;723,23
07.06.12;724,54
08.06.12;724,56
11.06.12;716,12
12.06.12;725,39
13.06.12;717,54
14.06.12;729,53
15.06.12;742,59
18.06.12;736,36
19.06.12;746,8
20.06.12;744,52
21.06.12;714,8
22.06.12;717,87
25.06.12;704,35
26.06.12;712,2
27.06.12;725,6
28.06.12;729,95
29.06.12;752,4
02.07.12;752,19
03.07.12;768,5
05.07.12;757,96
06.07.12;749,79
09.07.12;745,52
10.07.12;735,21
11.07.12;745,41
12.07.12;742,3
13.07.12;755,32
16.07.12;757,55
17.07.12;766,36
18.07.12;772,71
19.07.12;774,74
20.07.12;775,23
23.07.12;767,74
24.07.12;757,02
25.07.12;758,07
26.07.12;778,32
27.07.12;790,49
30.07.12;792,5
31.07.12;783,74
01.08.12;787,53
02.08.12;774,56
03.08.12;792,83
06.08.12;793,97
07.08.12;804,48
08.08.12;805,98
09.08.12;810,4
10.08.12;813,02
13.08.12;808,99
14.08.12;808,36
15.08.12;807,02
16.08.12;814,83
17.08.12;813,08
20.08.12;811,06
21.08.12;808,11
22.08.12;810,38
23.08.12;802,4
24.08.12;807,66
27.08.12;806,7
28.08.12;808,1
29.08.12;803,64
30.08.12;794,99
31.08.12;801,77
04.09.12;796,19
05.09.12;793,83
06.09.12;810,08
07.09.12;823,28
10.09.12;819,61
11.09.12;827,08
12.09.12;830,4
13.09.12;845,78
14.09.12;856,84
17.09.12;850,14
18.09.12;844,02
19.09.12;836,13
20.09.12;839,74
21.09.12;841,31
24.09.12;836,93
25.09.12;829,46
26.09.12;822,11
27.09.12;832,83
28.09.12;828,72
01.10.12;833,2
02.10.12;833,56
03.10.12;824,28
04.10.12;832,56
05.10.12;831,32
08.10.12;832,48
09.10.12;832,55
10.10.12;817,66
11.10.12;823,1
12.10.12;818,83
15.10.12;823,08
16.10.12;835,74
17.10.12;845,62
18.10.12;845,91
19.10.12;833,22
22.10.12;829,64
23.10.12;810,04
24.10.12;804,96
25.10.12;812,41
26.10.12;813,18
31.10.12;812,61
01.11.12;817,51
02.11.12;803,56
05.11.12;809,38
06.11.12;822,05
07.11.12;798,54
08.11.12;785,38
09.11.12;785,53
12.11.12;786,62
13.11.12;782,15
14.11.12;773,22
15.11.12;774,02
16.11.12;776,83
19.11.12;794,32
20.11.12;791,18
21.11.12;795,54
23.11.12;806,07
26.11.12;799,47
27.11.12;791,89
28.11.12;800,5
29.11.12;801,46
30.11.12;801,2
03.12.12;796,31
04.12.12;793,31
05.12.12;799
06.12.12;801,73
07.12.12;806,97
10.12.12;806,19
11.12.12;810,62
12.12.12;813,88
13.12.12;806,69
14.12.12;803,05
17.12.12;810,15
18.12.12;823,79
19.12.12;817,24
20.12.12;823,18
21.12.12;813,63
24.12.12;807,76
26.12.12;804,75
27.12.12;803,65
28.12.12;789,44
31.12.12;805,96
02.01.13;824,76
03.01.13;823,95
04.01.13;832,58
07.01.13;825,77
08.01.13;824,45
09.01.13;822,79
10.01.13;830,59
11.01.13;832,46
14.01.13;832,37
15.01.13;835,56
16.01.13;838,14
17.01.13;843,97
18.01.13;851,59
22.01.13;859,02
23.01.13;855,86
24.01.13;859,52
25.01.13;867
28.01.13;864,16
29.01.13;877,84
30.01.13;871,98
31.01.13;867,4
01.02.13;875,43
04.02.13;867,13
05.02.13;873,47
06.02.13;873,71
07.02.13;870,66
08.02.13;877,83
11.02.13;873,01
12.02.13;875,74
13.02.13;878,74
14.02.13;883,86
15.02.13;874,93
19.02.13;885,14
20.02.13;869,07
21.02.13;863,24
22.02.13;871,41
25.02.13;849,5
26.02.13;857,41
27.02.13;870,49
28.02.13;871,15
01.03.13;869,24
04.03.13;867,21
05.03.13;873,47
06.03.13;874,34
07.03.13;876,61
08.03.13;880,57
11.03.13;880,92
12.03.13;882,03
13.03.13;880,48
14.03.13;891,95
15.03.13;890,61
18.03.13;882,76
19.03.13;874,46
20.03.13;879,52
21.03.13;874,91
22.03.13;882,1
25.03.13;878,75
26.03.13;888,11
27.03.13;890,73
28.03.13;887,95
01.04.13;887,8
02.04.13;883,63
03.04.13;869,39
04.04.13;868,39
05.04.13;868,45
08.04.13;872,77
09.04.13;879,33
10.04.13;883,75
11.04.13;887,8
12.04.13;876,04
15.04.13;842,1
16.04.13;851,15
17.04.13;834,61
18.04.13;840,53
19.04.13;840,27
22.04.13;849,03
23.04.13;858,71
24.04.13;868,77
25.04.13;867,62
26.04.13;867,44
29.04.13;875,96
30.04.13;880,37
01.05.13;865,97
02.05.13;877,18
03.05.13;893,02
06.05.13;898,01
07.05.13;904,06
08.05.13;906,13
09.05.13;905,27
10.05.13;901,08
13.05.13;900,87
14.05.13;912,61
15.05.13;910,4
16.05.13;905,66
17.05.13;919,96
20.05.13;931,86
21.05.13;931,48
22.05.13;920,49
23.05.13;918,65
24.05.13;915,48
28.05.13;924,7
29.05.13;922,98
30.05.13;920,87
31.05.13;902,53
03.06.13;911,9
04.06.13;904,72
05.06.13;894,72
06.06.13;900,94
07.06.13;911,56
10.06.13;909,1
11.06.13;896,3
12.06.13;889,72
13.06.13;905,23
14.06.13;896,46
17.06.13;908,07
18.06.13;913,26
19.06.13;904,1
20.06.13;879,47
21.06.13;882,32
24.06.13;868,84
25.06.13;878,48
26.06.13;884,62
27.06.13;886,57
28.06.13;884,68
01.07.13;889,6
02.07.13;891,59
03.07.13;891,83
05.07.13;901,58
08.07.13;907,89
09.07.13;917,57
10.07.13;912,23
11.07.13;920,75
12.07.13;924,37
15.07.13;923,74
16.07.13;918,58
17.07.13;922,69
18.07.13;931,9
19.07.13;944,53
22.07.13;942,2
23.07.13;944,04
24.07.13;935,01
25.07.13;939,87
26.07.13;937,28
29.07.13;929,51
30.07.13;926,89
31.07.13;929,65
01.08.13;940,63
02.08.13;935,16
05.08.13;932,54
06.08.13;927,96
07.08.13;924,87
08.08.13;930,07
09.08.13;927,15
12.08.13;922,27
13.08.13;923,86
14.08.13;920,26
15.08.13;915,29
16.08.13;911,52
19.08.13;897,72
20.08.13;901,82
21.08.13;896,96
22.08.13;909,02
23.08.13;915,77
26.08.13;913,49
27.08.13;907,98
28.08.13;924,09
29.08.13;914,06
30.08.13;914,13
03.09.13;919,5
04.09.13;924,35
05.09.13;926,72
06.09.13;927,22
09.09.13;936,75
10.09.13;936,9
11.09.13;944,25
12.09.13;938,68
13.09.13;939,13
16.09.13;939,28
17.09.13;943,27
